index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
1226,2026-07-29T00:39:28.741860Z,sun,39.759062,-104.62011683333333,1672.4,280.845172343593,16.665492060368933,151885766.8362378,-0.940884840040434,0.18025229119796687,0.286783593149905
1227,2026-07-29T00:40:58.765303Z,sun,39.759062,-104.62011683333333,1672.4,281.06860935769055,16.382238104791316,151885779.8935762,-0.9415546634158037,0.18419003291844244,0.2820440525404775
1228,2026-07-29T00:42:28.788747Z,sun,39.759062,-104.62011683333333,1672.4,281.2920195852591,16.09919987711169,151885792.9713578,-0.9421841324706745,0.18813049970320542,0.27730123620695374
1229,2026-07-29T00:43:58.812191Z,sun,39.759062,-104.62011683333333,1672.4,281.515414028682,15.816381657359658,151885806.06828442,-0.9427732201230341,0.19207352248761503,0.27255534736644754
1230,2026-07-29T00:45:28.835634Z,sun,39.759062,-104.62011683333333,1672.4,281.7388036161772,15.533787732116267,151885819.1830572,-0.9433219010234355,0.19601893209706064,0.2678065893682597
1231,2026-07-29T00:46:58.859078Z,sun,39.759062,-104.62011683333333,1672.4,281.96219921128466,15.251422385813253,151885832.31437692,-0.9438301515723484,0.19996655938578653,0.263055165526793
1232,2026-07-29T00:48:28.882521Z,sun,39.759062,-104.62011683333333,1672.4,282.18561159750294,14.969289923392298,151885845.4609431,-0.9442979498796393,0.20391623493737926,0.2583012794820692
1233,2026-07-29T00:49:58.905965Z,sun,39.759062,-104.62011683333333,1672.4,282.40905150009615,14.68739464591027,151885858.62145504,-0.9447252758106636,0.20786778942272457,0.253545134768892
1234,2026-07-29T00:51:28.929409Z,sun,39.759062,-104.62011683333333,1672.4,282.6325295706453,14.405740873161582,151885871.79461107,-0.9451121109496439,0.21182105330030812,0.24878693517758543
1235,2026-07-29T00:52:58.952852Z,sun,39.759062,-104.62011683333333,1672.4,282.8560563963656,14.124332934946567,151885884.97910893,-0.9454584386180662,0.21577585695496698,0.24402688458700175
1236,2026-07-29T00:54:28.976296Z,sun,39.759062,-104.62011683333333,1672.4,283.07964250939125,13.843175162381057,151885898.17364624,-0.9457642438849121,0.21973203083700457,0.23926518679708955
1237,2026-07-29T00:55:58.999740Z,sun,39.759062,-104.62011683333333,1672.4,283.30329837367816,13.56227190731504,151885911.3769198,-0.9460295135442227,0.22368940520594396,0.2345020458373277
1238,2026-07-29T00:57:29.023183Z,sun,39.759062,-104.62011683333333,1672.4,283.5270343942036,13.281627533609178,151885924.58762607,-0.9462542361292279,0.22764781026947772,0.22973766579950125
1239,2026-07-29T00:58:59.046627Z,sun,39.759062,-104.62011683333333,1672.4,283.7508609261491,13.001246408446104,151885937.80446133,-0.9464384019183066,0.23160707632280458,0.22497225066999776
