index,utc_iso,celestial_body,observer_latitude_deg,observer_longitude_deg,observer_elevation_m,azimuth_deg,elevation_deg,range_km,unit_east,unit_north,unit_up
2133,2026-07-29T23:20:20.005210Z,moon,39.759062,-104.62011683333333,1672.4,85.9164624735739,-36.29727385409765,402363.17026742897,0.8039103554986496,0.05739284571774519,-0.5919748318826179
2134,2026-07-29T23:21:50.028653Z,moon,39.759062,-104.62011683333333,1672.4,86.15807935857336,-36.018497843526404,402334.92268379225,0.8070095188996265,0.05419459798021601,-0.588046411395526
2135,2026-07-29T23:23:20.052097Z,moon,39.759062,-104.62011683333333,1672.4,86.39874236587269,-35.73962675518021,402306.57784749026,0.8100769620200289,0.05098357399493376,-0.584102722804049
2136,2026-07-29T23:24:50.075541Z,moon,39.759062,-104.62011683333333,1672.4,86.63847247267671,-35.460665587616205,402278.1367462611,0.81311255569948,0.04775989988867049,-0.5801439163918588
2137,2026-07-29T23:26:20.098984Z,moon,39.759062,-104.62011683333333,1672.4,86.87729032746199,-35.18161928023197,402249.6003718489,0.816116171960206,0.04452370233575365,-0.576170143096062
2138,2026-07-29T23:27:50.122428Z,moon,39.759062,-104.62011683333333,1672.4,87.11521626549046,-34.90249270580118,402220.96971906984,0.8190876841113646,0.04127510844522552,-0.5721815543688178
2139,2026-07-29T23:29:20.145871Z,moon,39.759062,-104.62011683333333,1672.4,87.35227029768177,-34.62329069398428,402192.24578803347,0.8220269665220027,0.038014246008587785,-0.5681783024817411
2140,2026-07-29T23:30:50.169315Z,moon,39.759062,-104.62011683333333,1672.4,87.58847213901966,-34.34401800827842,402163.42958137847,0.8249338948908389,0.034741243206677146,-0.5641605401662587
2141,2026-07-29T23:32:20.192759Z,moon,39.759062,-104.62011683333333,1672.4,87.82384119718213,-34.064679369430344,402134.5221066971,0.8278083460225673,0.03145622885855049,-0.5601284209191498
2142,2026-07-29T23:33:50.216202Z,moon,39.759062,-104.62011683333333,1672.4,88.05839658741408,-33.7852794478097,402105.52437535324,0.8306501979330473,0.02815933230898069,-0.5560820988646386
2143,2026-07-29T23:35:20.239646Z,moon,39.759062,-104.62011683333333,1672.4,88.29215714708351,-33.505822855726144,402076.43740160984,0.8334593299480021,0.02485068331341671,-0.5520217286135426
2144,2026-07-29T23:36:50.263089Z,moon,39.759062,-104.62011683333333,1672.4,88.52514142405927,-33.226314170750555,402047.26220480335,0.8362356224885023,0.021530412290552213,-0.5479474655729927
2145,2026-07-29T23:38:20.286533Z,moon,39.759062,-104.62011683333333,1672.4,88.75736770397835,-32.94675791244135,402017.9998066756,0.8389789573261065,0.01819865002345454,-0.5438594655803307
2146,2026-07-29T23:39:50.309977Z,moon,39.759062,-104.62011683333333,1672.4,88.98885399842617,-32.66715856558118,401988.6512336341,0.8416892173717185,0.014855527912948767,-0.5397578852139275
2147,2026-07-29T23:41:20.333420Z,moon,39.759062,-104.62011683333333,1672.4,89.21961805889882,-32.387520572358525,401959.2175157948,0.8443662867751308,0.011501177863243272,-0.5356428816528188
2148,2026-07-29T23:42:50.356864Z,moon,39.759062,-104.62011683333333,1672.4,89.44967739049238,-32.10784832452123,401929.6996858774,0.8470100510177958,0.008135732165042908,-0.5315146125338132
2149,2026-07-29T23:44:20.380307Z,moon,39.759062,-104.62011683333333,1672.4,89.67904923993686,-31.82814618646869,401900.09878149704,0.8496203967116506,0.0047593237512660955,-0.5273732362653304
2150,2026-07-29T23:45:50.403751Z,moon,39.759062,-104.62011683333333,1672.4,89.90775062171632,-31.548418471871834,401870.41584253096,0.8521972118385822,0.001372085894732972,-0.5232189116563392
2151,2026-07-29T23:47:20.427195Z,moon,39.759062,-104.62011683333333,1672.4,90.1357983059346,-31.268669466712495,401840.6519133116,0.8547403855524516,-0.00202584753544462,-0.5190517982315538
2152,2026-07-29T23:48:50.450638Z,moon,39.759062,-104.62011683333333,1672.4,90.36320883146357,-30.98890342130668,401810.8080416716,0.8572498082728734,-0.005434342189932309,-0.5148720560887768
2153,2026-07-29T23:50:20.474082Z,moon,39.759062,-104.62011683333333,1672.4,90.58999851887604,-30.709124542286332,401780.88527785626,0.8597253717723211,-0.008853263357982264,-0.510679845753539
2154,2026-07-29T23:51:50.497525Z,moon,39.759062,-104.62011683333333,1672.4,90.8161834580692,-30.429337015604908,401750.8846767776,0.8621669689872992,-0.012282475707164047,-0.5064753284985918
2155,2026-07-29T23:53:20.520969Z,moon,39.759062,-104.62011683333333,1672.4,91.04177953355244,-30.149544982912076,401720.8072955231,0.8645744942435301,-0.015721843591698023,-0.5022586659656779
2156,2026-07-29T23:54:50.544413Z,moon,39.759062,-104.62011683333333,1672.4,91.26680241185426,-29.869752564559683,401690.65419530234,0.8669478430699824,-0.019171230790523623,-0.498030020487
2157,2026-07-29T23:56:20.567856Z,moon,39.759062,-104.62011683333333,1672.4,91.4912675540643,-29.589963851405752,401660.42644073063,0.8692869122875614,-0.022630500626704523,-0.49378955493908777
2158,2026-07-29T23:57:50.591300Z,moon,39.759062,-104.62011683333333,1672.4,91.71519022805325,-29.31018289669678,401630.125098504,0.8715916000900444,-0.026099516087371447,-0.48953743259579335
2159,2026-07-29T23:59:20.614743Z,moon,39.759062,-104.62011683333333,1672.4,91.9385854957461,-29.03041373895466,401599.7512400116,0.8738618058682515,-0.029578139559425492,-0.4852738174524579
